,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN
24374,2016-02-06,21500769,Final,1610612744,1610612760,2015,1610612744,116.0,0.495,0.65,0.2689999999999999,24.0,46.0,1610612760,108.0,0.424,0.784,0.318,22.0,50.0,1,119.5,113.4,0.833,0.485,1
24393,2016-02-03,21500739,Final,1610612764,1610612744,2015,1610612764,121.0,0.505,0.7,0.348,26.0,38.0,1610612744,134.0,0.527,0.552,0.488,35.0,49.0,0,117.1,105.9,0.833,0.71,1
24418,2016-01-31,21500718,Final,1610612752,1610612744,2015,1610612752,95.0,0.3670000000000001,0.885,0.3329999999999999,19.0,41.0,1610612744,116.0,0.575,0.696,0.552,31.0,44.0,0,116.6,104.5,0.833,0.147,1
24421,2016-01-30,21500707,Final,1610612755,1610612744,2015,1610612755,105.0,0.457,0.524,0.345,23.0,40.0,1610612744,108.0,0.495,0.5,0.433,37.0,57.0,0,118.6,101.4,0.833,0.133,1
24450,2016-01-27,21500691,Final,1610612744,1610612742,2015,1610612744,127.0,0.58,0.905,0.483,33.0,40.0,1610612742,107.0,0.506,0.667,0.355,20.0,34.0,1,118.7,98.1,0.833,0.6970000000000001,1
24467,2016-01-25,21500675,Final,1610612744,1610612759,2015,1610612744,120.0,0.518,0.84,0.423,31.0,45.0,1610612759,90.0,0.419,0.742,0.357,21.0,38.0,1,117.6,111.8,0.833,0.588,1
24487,2016-01-22,21500652,Final,1610612744,1610612754,2015,1610612744,122.0,0.478,0.88,0.424,31.0,50.0,1610612754,110.0,0.4629999999999999,0.7040000000000001,0.176,22.0,44.0,1,116.5,102.0,0.833,0.364,1
24499,2016-01-20,21500634,Final,1610612741,1610612744,2015,1610612741,94.0,0.37,0.792,0.05,14.0,49.0,1610612744,125.0,0.526,0.65,0.375,38.0,55.0,0,115.1,105.0,0.833,0.688,1
24516,2016-01-18,21500622,Final,1610612739,1610612744,2015,1610612739,98.0,0.481,0.68,0.368,22.0,36.0,1610612744,132.0,0.541,0.778,0.475,33.0,37.0,0,113.3,105.7,0.833,0.563,1
24527,2016-01-16,21500605,Final,1610612765,1610612744,2015,1610612765,113.0,0.465,0.55,0.348,22.0,57.0,1610612744,95.0,0.362,0.7390000000000001,0.4,18.0,47.0,1,112.9,100.3,0.833,0.258,0
24546,2016-01-14,21500592,Final,1610612744,1610612747,2015,1610612744,116.0,0.5,0.85,0.3939999999999999,26.0,47.0,1610612747,98.0,0.444,0.583,0.174,17.0,47.0,1,113.5,98.1,0.833,0.313,1
24553,2016-01-13,21500583,Final,1610612743,1610612744,2015,1610612743,112.0,0.425,0.892,0.2269999999999999,22.0,49.0,1610612744,110.0,0.477,0.8,0.385,25.0,39.0,1,111.4,96.3,0.833,0.406,0
24567,2016-01-11,21500568,Final,1610612744,1610612748,2015,1610612744,111.0,0.477,0.733,0.304,25.0,49.0,1610612748,103.0,0.451,0.875,0.368,31.0,47.0,1,110.6,97.9,0.833,0.424,1
24583,2016-01-09,21500556,Final,1610612758,1610612744,2015,1610612758,116.0,0.467,0.759,0.348,27.0,34.0,1610612744,128.0,0.563,0.733,0.514,35.0,48.0,0,109.9,110.5,0.833,0.406,1
24592,2016-01-08,21500548,Final,1610612757,1610612744,2015,1610612757,108.0,0.396,0.7140000000000001,0.364,21.0,45.0,1610612744,128.0,0.529,0.857,0.563,36.0,48.0,0,109.9,99.2,0.833,0.7879999999999999,1
24612,2016-01-05,21500524,Final,1610612747,1610612744,2015,1610612747,88.0,0.319,0.833,0.238,15.0,52.0,1610612744,109.0,0.465,0.762,0.419,26.0,54.0,0,108.5,94.1,0.833,0.313,1
24622,2016-01-04,21500520,Final,1610612744,1610612766,2015,1610612744,111.0,0.517,1.0,0.441,32.0,37.0,1610612766,101.0,0.442,0.947,0.3329999999999999,15.0,41.0,1,109.8,99.9,0.833,0.303,1
24637,2016-01-02,21500504,Final,1610612744,1610612743,2015,1610612744,111.0,0.5,0.652,0.357,34.0,47.0,1610612743,108.0,0.419,0.652,0.1669999999999999,27.0,52.0,1,111.8,103.8,0.833,0.406,1
24646,2015-12-31,21500485,Final,1610612745,1610612744,2015,1610612745,110.0,0.462,0.897,0.4,21.0,33.0,1610612744,114.0,0.512,0.63,0.478,35.0,43.0,0,111.8,105.9,0.833,0.71,1
24656,2015-12-30,21500480,Final,1610612742,1610612744,2015,1610612742,114.0,0.512,0.8,0.519,20.0,52.0,1610612744,91.0,0.407,0.75,0.368,20.0,37.0,1,113.9,103.1,0.833,0.6970000000000001,0
24675,2015-12-28,21500468,Final,1610612744,1610612758,2015,1610612744,122.0,0.483,0.667,0.476,33.0,59.0,1610612758,103.0,0.389,0.5710000000000001,0.419,23.0,48.0,1,113.3,102.8,0.833,0.406,1
24695,2015-12-25,21500438,Final,1610612744,1610612739,2015,1610612744,89.0,0.41,0.741,0.278,21.0,49.0,1610612739,83.0,0.316,0.72,0.1669999999999999,12.0,55.0,1,115.0,97.5,0.833,0.563,1
24709,2015-12-23,21500434,Final,1610612744,1610612762,2015,1610612744,103.0,0.47,1.0,0.391,26.0,40.0,1610612762,85.0,0.413,0.857,0.35,14.0,40.0,1,116.7,99.8,0.833,0.344,1
24747,2015-12-18,21500397,Final,1610612744,1610612749,2015,1610612744,121.0,0.483,0.757,0.346,31.0,46.0,1610612749,112.0,0.462,0.857,0.222,25.0,41.0,1,118.1,92.4,0.833,0.515,1
24761,2015-12-16,21500381,Final,1610612744,1610612756,2015,1610612744,128.0,0.523,0.778,0.469,32.0,49.0,1610612756,103.0,0.451,0.889,0.2269999999999999,28.0,41.0,1,116.4,102.7,0.833,0.529,1
24788,2015-12-12,21500351,Final,1610612749,1610612744,2015,1610612749,108.0,0.489,0.778,0.429,31.0,44.0,1610612744,95.0,0.4039999999999999,0.68,0.222,23.0,49.0,1,118.7,92.1,0.833,0.515,0
24793,2015-12-11,21500336,Final,1610612738,1610612744,2015,1610612738,119.0,0.43,0.563,0.364,32.0,51.0,1610612744,124.0,0.3929999999999999,0.795,0.29,28.0,67.0,0,116.9,102.4,0.833,0.379,1
24816,2015-12-08,21500314,Final,1610612754,1610612744,2015,1610612754,123.0,0.44,0.8079999999999999,0.424,23.0,44.0,1610612744,131.0,0.547,0.733,0.457,29.0,46.0,0,116.2,110.4,0.833,0.364,1
24831,2015-12-06,21500300,Final,1610612751,1610612744,2015,1610612751,98.0,0.4379999999999999,0.652,0.294,21.0,46.0,1610612744,114.0,0.512,0.522,0.424,25.0,46.0,0,116.3,96.5,0.833,0.484,1
24836,2015-12-05,21500290,Final,1610612761,1610612744,2015,1610612761,109.0,0.44,0.8079999999999999,0.4,21.0,38.0,1610612744,112.0,0.479,0.722,0.5329999999999999,22.0,43.0,0,115.8,98.3,0.833,0.75,1
24857,2015-12-02,21500268,Final,1610612766,1610612744,2015,1610612766,99.0,0.3720000000000001,0.667,0.29,19.0,41.0,1610612744,116.0,0.523,0.727,0.471,31.0,53.0,0,117.1,102.6,0.833,0.303,1
24877,2015-11-30,21500259,Final,1610612762,1610612744,2015,1610612762,103.0,0.449,0.773,0.316,18.0,35.0,1610612744,106.0,0.488,0.8,0.483,21.0,45.0,0,116.5,96.2,0.833,0.344,1
24894,2015-11-28,21500245,Final,1610612744,1610612758,2015,1610612744,120.0,0.488,0.8390000000000001,0.5329999999999999,32.0,48.0,1610612758,101.0,0.39,0.867,0.4,22.0,48.0,1,115.4,105.2,0.833,0.406,1
24904,2015-11-27,21500236,Final,1610612756,1610612744,2015,1610612756,116.0,0.489,0.696,0.385,21.0,30.0,1610612744,135.0,0.568,0.677,0.579,32.0,53.0,0,112.2,106.3,0.833,0.529,1
24924,2015-11-24,21500214,Final,1610612744,1610612747,2015,1610612744,111.0,0.489,0.6,0.3429999999999999,32.0,48.0,1610612747,77.0,0.373,0.75,0.143,16.0,45.0,1,113.0,95.9,0.833,0.313,1
24936,2015-11-22,21500200,Final,1610612743,1610612744,2015,1610612743,105.0,0.43,0.7709999999999999,0.267,23.0,41.0,1610612744,118.0,0.528,0.6920000000000001,0.517,35.0,46.0,0,112.4,102.7,0.833,0.406,1
24954,2015-11-20,21500187,Final,1610612744,1610612741,2015,1610612744,106.0,0.494,0.75,0.345,20.0,49.0,1610612741,94.0,0.3979999999999999,0.7390000000000001,0.318,22.0,43.0,1,113.7,101.5,0.833,0.688,1
24958,2015-11-19,21500177,Final,1610612746,1610612744,2015,1610612746,117.0,0.5,0.667,0.4479999999999999,21.0,35.0,1610612744,124.0,0.521,0.861,0.5670000000000001,31.0,44.0,0,114.7,105.1,0.833,0.667,1
24975,2015-11-17,21500164,Final,1610612744,1610612761,2015,1610612744,115.0,0.5379999999999999,0.667,0.379,31.0,34.0,1610612761,110.0,0.4679999999999999,0.769,0.3329999999999999,18.0,40.0,1,114.4,101.6,0.833,0.75,1
24995,2015-11-14,21500144,Final,1610612744,1610612751,2015,1610612744,107.0,0.4429999999999999,0.9,0.353,31.0,50.0,1610612751,99.0,0.418,0.938,0.111,22.0,50.0,1,114.8,95.3,0.833,0.484,1
25008,2015-11-12,21500125,Final,1610612750,1610612744,2015,1610612750,116.0,0.494,0.75,0.3329999999999999,21.0,47.0,1610612744,129.0,0.539,0.938,0.474,34.0,33.0,0,115.5,97.4,0.833,0.1669999999999999,1
25017,2015-11-11,21500120,Final,1610612763,1610612744,2015,1610612763,84.0,0.3429999999999999,0.917,0.2,15.0,41.0,1610612744,100.0,0.48,0.7390000000000001,0.407,22.0,36.0,0,115.0,88.6,0.833,0.742,1
25033,2015-11-09,21500104,Final,1610612744,1610612765,2015,1610612744,109.0,0.473,0.846,0.5710000000000001,29.0,41.0,1610612765,95.0,0.471,0.6,0.316,15.0,41.0,1,111.1,101.3,0.833,0.258,1
25047,2015-11-07,21500092,Final,1610612758,1610612744,2015,1610612758,94.0,0.4370000000000001,0.75,0.316,26.0,45.0,1610612744,103.0,0.413,0.8640000000000001,0.205,27.0,46.0,0,113.1,104.4,0.833,0.406,1
25057,2015-11-06,21500083,Final,1610612744,1610612743,2015,1610612744,119.0,0.495,0.556,0.4589999999999999,40.0,53.0,1610612743,104.0,0.424,0.818,0.3329999999999999,23.0,44.0,1,111.5,98.8,0.833,0.406,1
25073,2015-11-04,21500069,Final,1610612744,1610612746,2015,1610612744,112.0,0.4589999999999999,0.774,0.385,28.0,42.0,1610612746,108.0,0.489,0.636,0.364,24.0,41.0,1,110.4,101.7,0.833,0.667,1
25086,2015-11-02,21500051,Final,1610612744,1610612763,2015,1610612744,119.0,0.512,0.733,0.44,32.0,65.0,1610612763,69.0,0.271,0.7,0.13,21.0,44.0,1,108.0,90.9,0.833,0.742,1
25097,2015-10-31,21500035,Final,1610612740,1610612744,2015,1610612740,120.0,0.46,0.87,0.364,22.0,48.0,1610612744,134.0,0.5479999999999999,0.7140000000000001,0.5670000000000001,26.0,38.0,0,105.1,101.1,0.833,0.5,1
25110,2015-10-30,21500030,Final,1610612745,1610612744,2015,1610612745,92.0,0.366,0.75,0.217,19.0,49.0,1610612744,112.0,0.462,0.68,0.346,26.0,47.0,0,104.3,103.4,0.833,0.71,1
25132,2015-10-27,21500003,Final,1610612744,1610612740,2015,1610612744,111.0,0.4270000000000001,0.909,0.3,29.0,56.0,1610612740,95.0,0.422,0.7040000000000001,0.3329999999999999,21.0,33.0,1,103.5,102.8,0.833,0.5,1
25144,2015-10-22,11500099,Final,1610612747,1610612744,2015,1610612747,97.0,0.413,0.742,0.3329999999999999,18.0,34.0,1610612744,136.0,0.547,0.64,0.516,31.0,57.0,0,99.0,97.4,0.833,0.313,1
25155,2015-10-20,11500091,Final,1610612746,1610612744,2015,1610612746,130.0,0.5489999999999999,0.721,0.429,27.0,44.0,1610612744,95.0,0.41,0.614,0.235,20.0,42.0,1,98.8,101.2,0.833,0.667,0
25172,2015-10-17,11500073,Final,1610612747,1610612744,2015,1610612747,85.0,0.46,0.7140000000000001,0.412,18.0,36.0,1610612744,70.0,0.387,0.684,0.45,14.0,37.0,1,102.6,98.6,0.833,0.313,0
25179,2015-10-15,11500063,Final,1610612744,1610612745,2015,1610612744,123.0,0.5660000000000001,0.653,0.25,31.0,43.0,1610612745,101.0,0.365,0.828,0.233,24.0,55.0,1,100.7,106.7,0.833,0.71,1
25191,2015-10-13,11500056,Final,1610612744,1610612743,2015,1610612744,103.0,0.402,0.684,0.241,23.0,43.0,1610612743,114.0,0.495,0.6,0.429,29.0,48.0,0,101.9,110.2,0.833,0.406,0
25211,2015-10-08,11500026,Final,1610612757,1610612744,2015,1610612757,118.0,0.4429999999999999,0.778,0.429,25.0,48.0,1610612744,101.0,0.3829999999999999,0.794,0.375,20.0,38.0,1,103.3,97.2,0.833,0.7879999999999999,0
25226,2015-10-05,11500009,Final,1610612744,1610612761,2015,1610612744,95.0,0.5,0.75,0.412,29.0,37.0,1610612761,87.0,0.376,0.826,0.25,15.0,48.0,1,103.7,96.3,0.833,0.75,1
25233,2015-06-16,41400406,Final,1610612739,1610612744,2014,1610612739,97.0,0.39,0.6920000000000001,0.231,14.0,56.0,1610612744,105.0,0.435,0.621,0.382,28.0,39.0,0,104.2,98.1,0.606,0.3229999999999999,1
25234,2015-06-14,41400405,Final,1610612744,1610612739,2014,1610612744,104.0,0.48,0.588,0.462,25.0,43.0,1610612739,91.0,0.395,0.7140000000000001,0.3429999999999999,17.0,37.0,1,104.6,99.6,0.606,0.3229999999999999,1
25235,2015-06-11,41400404,Final,1610612739,1610612744,2014,1610612739,82.0,0.33,0.7140000000000001,0.148,16.0,49.0,1610612744,103.0,0.4679999999999999,0.7040000000000001,0.4,24.0,44.0,0,104.1,100.0,0.606,0.3229999999999999,1
25236,2015-06-09,41400403,Final,1610612739,1610612744,2014,1610612739,96.0,0.461,0.708,0.429,15.0,43.0,1610612744,91.0,0.4,0.583,0.353,21.0,46.0,1,105.1,100.0,0.606,0.3229999999999999,0
25237,2015-06-07,41400402,Final,1610612744,1610612739,2014,1610612744,93.0,0.3979999999999999,0.76,0.2289999999999999,16.0,45.0,1610612739,95.0,0.322,0.7,0.3329999999999999,14.0,55.0,0,104.7,101.1,0.606,0.3229999999999999,0
25238,2015-06-04,41400401,Final,1610612744,1610612739,2014,1610612744,108.0,0.4429999999999999,0.909,0.37,24.0,48.0,1610612739,100.0,0.415,0.684,0.29,19.0,45.0,1,102.9,100.3,0.606,0.3229999999999999,1
25239,2015-05-27,41400315,Final,1610612744,1610612745,2014,1610612744,104.0,0.407,0.677,0.31,25.0,59.0,1610612745,90.0,0.351,0.75,0.208,16.0,39.0,1,102.6,107.7,0.606,0.618,1
25241,2015-05-25,41400314,Final,1610612745,1610612744,2014,1610612745,128.0,0.5660000000000001,0.581,0.531,22.0,46.0,1610612744,115.0,0.4539999999999999,0.5379999999999999,0.435,26.0,47.0,1,102.0,105.0,0.606,0.618,0
25243,2015-05-23,41400313,Final,1610612745,1610612744,2014,1610612745,80.0,0.337,0.613,0.2,15.0,39.0,1610612744,115.0,0.4539999999999999,0.8,0.3929999999999999,26.0,60.0,0,102.8,107.3,0.606,0.618,1
25245,2015-05-21,41400312,Final,1610612744,1610612745,2014,1610612744,99.0,0.532,0.6920000000000001,0.3329999999999999,31.0,39.0,1610612745,98.0,0.4639999999999999,0.684,0.304,20.0,39.0,1,102.6,108.4,0.606,0.618,1
25247,2015-05-19,41400311,Final,1610612744,1610612745,2014,1610612744,110.0,0.467,0.636,0.345,27.0,43.0,1610612745,106.0,0.465,0.643,0.364,27.0,47.0,1,102.2,110.8,0.606,0.618,1
25250,2015-05-15,41400226,Final,1610612763,1610612744,2014,1610612763,95.0,0.374,0.767,0.25,21.0,43.0,1610612744,108.0,0.506,0.7859999999999999,0.469,27.0,47.0,0,104.7,94.7,0.606,0.433,1
25254,2015-05-13,41400225,Final,1610612744,1610612763,2014,1610612744,98.0,0.469,0.8,0.467,28.0,44.0,1610612763,78.0,0.3979999999999999,0.8,0.267,21.0,43.0,1,106.0,96.4,0.606,0.433,1
25258,2015-05-11,41400224,Final,1610612763,1610612744,2014,1610612763,84.0,0.375,0.778,0.222,24.0,49.0,1610612744,101.0,0.475,0.688,0.424,22.0,45.0,0,106.9,98.7,0.606,0.433,1
25262,2015-05-09,41400223,Final,1610612763,1610612744,2014,1610612763,99.0,0.451,0.87,0.313,21.0,44.0,1610612744,89.0,0.4320000000000001,0.679,0.231,20.0,39.0,1,109.6,97.4,0.606,0.433,0
25268,2015-05-05,41400222,Final,1610612744,1610612763,2014,1610612744,90.0,0.419,0.7859999999999999,0.231,16.0,45.0,1610612763,97.0,0.446,0.9,0.3329999999999999,19.0,39.0,0,110.6,96.6,0.606,0.433,0
25272,2015-05-03,41400221,Final,1610612744,1610612763,2014,1610612744,101.0,0.506,0.667,0.4639999999999999,26.0,39.0,1610612763,86.0,0.452,0.773,0.25,24.0,37.0,1,109.7,99.0,0.606,0.433,1
25290,2015-04-25,41400144,Final,1610612740,1610612744,2014,1610612740,98.0,0.482,0.929,0.2269999999999999,23.0,36.0,1610612744,109.0,0.506,0.696,0.542,28.0,39.0,0,111.1,98.4,0.606,0.483,1
25297,2015-04-23,41400143,Final,1610612740,1610612744,2014,1610612740,119.0,0.511,0.8079999999999999,0.286,25.0,47.0,1610612744,123.0,0.4039999999999999,0.833,0.341,24.0,51.0,0,109.5,96.6,0.606,0.483,1
25305,2015-04-20,41400142,Final,1610612744,1610612740,2014,1610612744,97.0,0.442,0.632,0.3,27.0,49.0,1610612740,87.0,0.3829999999999999,0.75,0.35,21.0,41.0,1,110.8,99.2,0.606,0.483,1
25311,2015-04-18,41400141,Final,1610612744,1610612740,2014,1610612744,106.0,0.457,0.618,0.379,24.0,47.0,1610612740,99.0,0.422,0.8,0.409,24.0,44.0,1,111.0,100.3,0.606,0.483,1
25326,2015-04-15,21401229,Final,1610612744,1610612743,2014,1610612744,133.0,0.522,0.765,0.4639999999999999,30.0,41.0,1610612743,126.0,0.542,0.833,0.3329999999999999,28.0,40.0,1,108.4,106.2,0.606,0.467,1
25341,2015-04-13,21401212,Final,1610612744,1610612763,2014,1610612744,111.0,0.527,0.741,0.542,30.0,39.0,1610612763,107.0,0.418,0.8,0.3329999999999999,24.0,44.0,1,109.5,93.0,0.606,0.433,1
25357,2015-04-11,21401192,Final,1610612744,1610612750,2014,1610612744,110.0,0.452,0.7140000000000001,0.355,28.0,50.0,1610612750,101.0,0.4429999999999999,0.769,0.4579999999999999,27.0,40.0,1,109.2,97.0,0.606,0.484,1
25371,2015-04-09,21401174,Final,1610612744,1610612757,2014,1610612744,116.0,0.5329999999999999,0.889,0.462,27.0,44.0,1610612757,105.0,0.469,0.75,0.292,28.0,41.0,1,108.2,105.6,0.606,0.7809999999999999,1
25387,2015-04-07,21401156,Final,1610612740,1610612744,2014,1610612740,103.0,0.434,0.733,0.474,25.0,45.0,1610612744,100.0,0.442,0.7,0.409,25.0,50.0,1,109.4,96.2,0.606,0.483,0
25395,2015-04-05,21401150,Final,1610612759,1610612744,2014,1610612759,107.0,0.53,0.8,0.3329999999999999,27.0,47.0,1610612744,92.0,0.429,0.5,0.321,25.0,39.0,1,111.6,107.1,0.606,0.7809999999999999,0
25404,2015-04-04,21401142,Final,1610612742,1610612744,2014,1610612742,110.0,0.425,0.722,0.188,14.0,44.0,1610612744,123.0,0.4529999999999999,0.7190000000000001,0.389,28.0,55.0,0,110.1,106.0,0.606,0.581,1
25421,2015-04-02,21401126,Final,1610612744,1610612756,2014,1610612744,107.0,0.462,0.647,0.385,29.0,50.0,1610612756,106.0,0.467,0.654,0.263,25.0,47.0,1,111.9,94.7,0.606,0.633,1
25437,2015-03-31,21401111,Final,1610612746,1610612744,2014,1610612746,106.0,0.439,0.848,0.273,19.0,41.0,1610612744,110.0,0.447,0.765,0.381,28.0,43.0,0,111.2,110.1,0.606,0.636,1
25456,2015-03-28,21401089,Final,1610612749,1610612744,2014,1610612749,95.0,0.379,0.8440000000000001,0.133,24.0,42.0,1610612744,108.0,0.512,0.857,0.48,27.0,45.0,0,110.9,99.0,0.606,0.226,1
25467,2015-03-27,21401082,Final,1610612763,1610612744,2014,1610612763,84.0,0.447,0.733,0.385,19.0,40.0,1610612744,107.0,0.433,0.765,0.516,28.0,43.0,0,110.0,96.4,0.606,0.433,1
25491,2015-03-24,21401059,Final,1610612757,1610612744,2014,1610612757,108.0,0.424,0.789,0.441,23.0,35.0,1610612744,122.0,0.602,0.909,0.462,37.0,46.0,0,108.4,103.2,0.606,0.7809999999999999,1
25497,2015-03-23,21401053,Final,1610612744,1610612764,2014,1610612744,107.0,0.411,0.762,0.3939999999999999,23.0,62.0,1610612764,76.0,0.3329999999999999,0.731,0.273,15.0,38.0,1,108.1,96.9,0.606,0.5,1
25513,2015-03-21,21401036,Final,1610612744,1610612762,2014,1610612744,106.0,0.487,0.846,0.444,25.0,37.0,1610612762,91.0,0.4379999999999999,0.81,0.455,19.0,35.0,1,107.7,90.3,0.606,0.294,1
25524,2015-03-20,21401030,Final,1610612744,1610612740,2014,1610612744,112.0,0.5,0.826,0.263,29.0,42.0,1610612740,96.0,0.429,0.8640000000000001,0.5,22.0,42.0,1,107.3,96.6,0.606,0.483,1
25539,2015-03-18,21401014,Final,1610612744,1610612737,2014,1610612744,114.0,0.524,0.6,0.467,39.0,44.0,1610612737,95.0,0.356,0.833,0.364,24.0,44.0,1,106.5,101.1,0.606,0.563,1
25555,2015-03-16,21400999,Final,1610612744,1610612747,2014,1610612744,108.0,0.476,0.913,0.259,28.0,37.0,1610612747,105.0,0.4589999999999999,0.905,0.5329999999999999,24.0,45.0,1,107.0,95.5,0.606,0.406,1
25569,2015-03-14,21400981,Final,1610612744,1610612752,2014,1610612744,125.0,0.5,0.941,0.5589999999999999,34.0,42.0,1610612752,94.0,0.396,0.563,0.36,25.0,51.0,1,104.4,91.6,0.606,0.3,1
25576,2015-03-13,21400973,Final,1610612743,1610612744,2014,1610612743,114.0,0.5,0.649,0.471,23.0,52.0,1610612744,103.0,0.424,0.773,0.421,29.0,35.0,1,105.5,99.0,0.606,0.467,0
25592,2015-03-11,21400960,Final,1610612744,1610612765,2014,1610612744,105.0,0.524,0.769,0.35,29.0,42.0,1610612765,98.0,0.429,0.833,0.3329999999999999,18.0,49.0,1,104.8,96.0,0.606,0.424,1
25606,2015-03-09,21400944,Final,1610612756,1610612744,2014,1610612756,80.0,0.377,0.7829999999999999,0.364,13.0,37.0,1610612744,98.0,0.422,0.789,0.419,17.0,48.0,0,106.0,101.7,0.606,0.633,1
25609,2015-03-08,21400932,Final,1610612744,1610612746,2014,1610612744,106.0,0.5,0.696,0.455,23.0,37.0,1610612746,98.0,0.482,0.7140000000000001,0.32,25.0,39.0,1,104.8,105.8,0.606,0.636,1
25634,2015-03-06,21400922,Final,1610612744,1610612742,2014,1610612744,104.0,0.469,0.895,0.478,28.0,51.0,1610612742,89.0,0.368,0.731,0.3,17.0,34.0,1,103.3,93.4,0.606,0.581,1
25648,2015-03-04,21400907,Final,1610612744,1610612749,2014,1610612744,102.0,0.507,0.56,0.412,30.0,34.0,1610612749,93.0,0.425,0.8,0.357,17.0,47.0,1,103.7,92.3,0.606,0.226,1
25658,2015-03-02,21400886,Final,1610612751,1610612744,2014,1610612751,110.0,0.494,0.75,0.476,20.0,38.0,1610612744,108.0,0.467,0.722,0.3670000000000001,26.0,50.0,1,104.5,98.3,0.606,0.3229999999999999,0
25665,2015-03-01,21400880,Final,1610612738,1610612744,2014,1610612738,101.0,0.3670000000000001,0.765,0.258,21.0,60.0,1610612744,106.0,0.421,0.8240000000000001,0.353,19.0,55.0,0,106.7,104.9,0.606,0.419,1
25682,2015-02-27,21400861,Final,1610612761,1610612744,2014,1610612761,89.0,0.4029999999999999,0.821,0.182,15.0,42.0,1610612744,113.0,0.483,0.8420000000000001,0.4639999999999999,31.0,47.0,0,107.5,96.3,0.606,0.483,1
25691,2015-02-26,21400854,Final,1610612739,1610612744,2014,1610612739,110.0,0.4679999999999999,0.8290000000000001,0.321,15.0,51.0,1610612744,99.0,0.424,0.526,0.379,32.0,44.0,1,108.2,106.8,0.606,0.3229999999999999,0
25705,2015-02-24,21400838,Final,1610612764,1610612744,2014,1610612764,107.0,0.532,0.857,0.278,23.0,45.0,1610612744,114.0,0.5,0.706,0.522,27.0,29.0,0,106.8,96.6,0.606,0.5,1
25720,2015-02-22,21400824,Final,1610612754,1610612744,2014,1610612754,104.0,0.481,0.7829999999999999,0.421,20.0,46.0,1610612744,98.0,0.382,0.955,0.346,19.0,45.0,1,108.1,101.9,0.606,0.833,0
25742,2015-02-20,21400814,Final,1610612744,1610612759,2014,1610612744,110.0,0.488,0.611,0.515,29.0,40.0,1610612759,99.0,0.481,0.75,0.316,25.0,44.0,1,108.5,98.4,0.606,0.7809999999999999,1
25752,2015-02-11,21400793,Final,1610612750,1610612744,2014,1610612750,91.0,0.384,0.741,0.357,18.0,50.0,1610612744,94.0,0.444,0.778,0.259,26.0,49.0,0,111.7,98.1,0.606,0.484,1
25765,2015-02-09,21400775,Final,1610612755,1610612744,2014,1610612755,84.0,0.418,0.7859999999999999,0.292,21.0,52.0,1610612744,89.0,0.4,0.737,0.241,26.0,40.0,0,115.4,89.4,0.606,0.3,1
25784,2015-02-07,21400760,Final,1610612752,1610612744,2014,1610612752,92.0,0.402,0.8240000000000001,0.444,23.0,44.0,1610612744,106.0,0.457,0.833,0.48,21.0,48.0,0,117.0,91.9,0.606,0.3,1
25793,2015-02-06,21400749,Final,1610612737,1610612744,2014,1610612737,124.0,0.494,0.892,0.556,28.0,38.0,1610612744,116.0,0.456,0.667,0.364,31.0,51.0,1,118.5,103.9,0.606,0.563,0
25815,2015-02-04,21400741,Final,1610612744,1610612742,2014,1610612744,128.0,0.523,0.76,0.5,29.0,46.0,1610612742,114.0,0.418,0.7859999999999999,0.3329999999999999,24.0,42.0,1,117.2,98.7,0.606,0.581,1
25820,2015-02-03,21400730,Final,1610612758,1610612744,2014,1610612758,96.0,0.4429999999999999,0.792,0.4379999999999999,17.0,34.0,1610612744,121.0,0.505,0.731,0.435,33.0,49.0,0,115.5,98.4,0.606,0.3329999999999999,1
25841,2015-01-31,21400715,Final,1610612744,1610612756,2014,1610612744,106.0,0.46,0.778,0.375,27.0,44.0,1610612756,87.0,0.363,0.706,0.346,22.0,52.0,1,116.5,107.1,0.606,0.633,1
